user_id,txn_date,amount,category
309,2026-04-17,22.9,groceries
309,2026-04-09,18.05,transfer
309,2026-04-20,4.98,shopping
309,2026-04-29,20.24,transfer
309,2026-05-09,8.07,eating_out
309,2026-05-18,5.46,bills
309,2026-04-30,10.68,groceries
309,2026-05-21,18.54,groceries
309,2026-05-14,16.75,groceries
309,2026-05-09,75.95,transport
309,2026-05-16,4.92,groceries
309,2026-05-28,29.8,bills
309,2026-06-14,14.87,shopping
309,2026-06-02,9.12,eating_out
309,2026-06-07,69.4,bills
309,2026-06-19,3.26,shopping
309,2026-06-03,8.9,groceries
309,2026-06-06,16.55,eating_out
309,2026-07-04,17.11,transport
309,2026-07-13,35.35,transport
309,2026-07-10,1.99,transport
309,2026-07-07,5.05,bills
309,2026-07-10,8.39,groceries
309,2026-07-08,24.48,transport
309,2026-06-24,18.17,groceries
309,2026-06-29,22.71,shopping
309,2026-07-07,6.49,shopping
309,2026-07-17,23.6,transfer
309,2026-07-08,5.98,groceries
309,2026-07-12,12.53,eating_out
309,2026-06-28,9.58,transport
309,2026-06-30,12.28,eating_out
309,2026-06-29,3.72,shopping
309,2026-07-19,25.42,eating_out
309,2026-07-12,12.89,eating_out
309,2026-07-30,23.04,groceries
309,2026-08-16,34.88,shopping
309,2026-07-28,53.12,eating_out
309,2026-08-02,3.87,groceries
309,2026-08-22,16.36,groceries
309,2026-08-07,1.86,eating_out
310,2025-10-22,19.69,groceries
310,2025-10-31,13.17,groceries
310,2025-10-25,11.16,transfer
310,2025-10-11,46.15,bills
310,2025-11-01,16.9,bills
310,2025-11-01,34.32,shopping
310,2025-10-29,15.96,shopping
310,2025-10-28,17.59,eating_out
310,2025-10-26,17.13,eating_out
310,2025-11-14,41.35,bills
310,2025-11-11,49.44,transport
310,2025-11-20,27.3,bills
310,2025-11-18,22.93,groceries
310,2025-12-01,17.74,shopping
310,2025-12-20,18.55,transport
310,2025-12-16,19.59,eating_out
310,2025-12-23,11.71,groceries
310,2025-12-16,15.36,eating_out
310,2025-12-19,22.2,eating_out
310,2025-12-31,18.71,transport
310,2026-01-05,19.42,eating_out
310,2026-01-06,31.89,groceries
310,2025-12-11,9.43,bills
310,2026-01-06,35.7,eating_out
310,2025-12-23,47.91,eating_out
310,2025-12-23,16.39,eating_out
310,2025-12-11,19.75,shopping
310,2025-12-29,8.78,eating_out
310,2025-12-12,8.94,eating_out
310,2025-12-26,8.31,shopping
310,2025-12-18,11.27,bills
310,2025-12-27,33.64,shopping
310,2026-01-11,46.69,eating_out
310,2026-01-10,9.95,bills
310,2026-02-01,16.53,groceries
310,2026-01-17,15.82,shopping
310,2026-02-04,39.97,eating_out
310,2026-02-01,28.65,transfer
310,2026-01-25,35.08,shopping
310,2026-01-29,10.32,transfer
310,2026-01-29,25.44,eating_out
310,2026-02-04,28.31,groceries
318,2026-06-03,24.31,bills
318,2026-06-19,30.22,bills
318,2026-05-29,18.16,eating_out
318,2026-06-18,16.4,transfer
318,2026-05-30,11.91,eating_out
318,2026-07-05,41.59,bills
318,2026-07-12,41.73,groceries
318,2026-07-11,21.01,groceries
318,2026-06-28,70.42,eating_out
318,2026-07-13,82.91,bills
318,2026-07-16,19.32,bills
318,2026-07-16,37.53,eating_out
318,2026-06-24,19.97,eating_out
318,2026-08-21,10.15,groceries
318,2026-08-03,14.38,bills
318,2026-08-20,3.0,eating_out
318,2026-07-26,15.06,groceries
318,2026-08-08,8.65,eating_out
318,2026-07-26,4.63,eating_out
318,2026-07-31,50.28,eating_out
318,2026-08-04,11.76,groceries
318,2026-08-08,31.79,groceries
318,2026-08-09,2.73,groceries
318,2026-08-18,11.0,transfer
318,2026-07-25,19.24,shopping
318,2026-08-10,31.32,groceries
318,2026-08-06,66.43,groceries
318,2026-08-24,13.18,shopping
321,2025-12-28,17.33,shopping
321,2025-12-29,21.53,bills
321,2026-01-15,34.76,groceries
321,2026-01-14,25.7,transfer
321,2026-02-02,16.11,shopping
321,2026-01-29,8.46,groceries
321,2026-02-13,32.12,eating_out
321,2026-03-01,16.69,transfer
321,2026-03-03,15.38,transport
321,2026-02-26,12.32,groceries
321,2026-03-06,47.06,bills
321,2026-03-11,27.98,groceries
321,2026-02-28,11.75,eating_out
321,2026-03-06,32.81,shopping
321,2026-03-15,11.49,groceries
321,2026-03-01,13.84,groceries
323,2026-05-04,24.54,groceries
323,2026-05-06,14.02,shopping
323,2026-04-19,12.02,transfer
323,2026-04-23,14.2,bills
323,2026-05-01,83.51,transfer
323,2026-05-07,12.45,eating_out
323,2026-06-02,35.07,transfer
323,2026-06-09,7.86,groceries
323,2026-05-17,54.32,groceries
323,2026-06-03,22.54,groceries
323,2026-05-18,182.89,eating_out
323,2026-06-03,25.02,transfer
323,2026-05-24,12.9,eating_out
323,2026-06-08,38.68,transport
323,2026-05-22,3.78,transfer
323,2026-05-30,13.01,bills
323,2026-07-04,14.31,groceries
323,2026-06-13,14.38,groceries
323,2026-06-29,21.22,eating_out
323,2026-06-26,33.45,groceries
323,2026-06-23,16.56,groceries
323,2026-06-20,28.7,transport
323,2026-06-30,30.4,groceries
323,2026-07-06,8.33,groceries
323,2026-07-04,6.72,eating_out
323,2026-08-06,2.26,eating_out
323,2026-08-08,88.48,eating_out
323,2026-08-04,17.02,groceries
323,2026-07-25,21.05,eating_out
323,2026-08-05,14.34,transfer
323,2026-07-26,51.09,shopping
323,2026-08-29,24.58,groceries
323,2026-08-18,13.55,bills
323,2026-08-20,51.61,eating_out
323,2026-08-20,32.65,shopping
323,2026-08-14,20.43,eating_out
325,2026-08-30,21.35,eating_out
325,2026-08-21,10.4,groceries
331,2026-04-08,126.82,shopping
331,2026-03-26,29.4,groceries
331,2026-04-01,25.7,groceries
331,2026-04-17,26.56,shopping
331,2026-04-10,10.59,eating_out
331,2026-04-09,10.2,eating_out
331,2026-04-08,30.42,transport
331,2026-04-03,5.2,eating_out
331,2026-05-16,13.87,groceries
331,2026-04-23,54.65,bills
331,2026-04-19,12.51,groceries
331,2026-04-27,12.87,bills
331,2026-05-10,17.34,transport
331,2026-05-18,5.06,transport
331,2026-05-16,48.17,transport
331,2026-05-11,26.49,bills
331,2026-05-01,18.58,shopping
331,2026-05-09,52.07,shopping
331,2026-04-30,7.73,shopping
335,2026-03-03,31.53,transfer
335,2026-03-05,10.04,eating_out
335,2026-02-15,41.11,eating_out
335,2026-03-16,11.38,eating_out
335,2026-04-04,23.38,shopping
335,2026-04-11,55.74,groceries
335,2026-04-05,11.14,shopping
335,2026-04-06,10.57,shopping
335,2026-05-13,63.21,shopping
335,2026-04-29,70.71,groceries
335,2026-04-22,41.73,eating_out
335,2026-05-02,4.31,transport
335,2026-04-17,21.98,transfer
335,2026-06-04,57.58,transfer
335,2026-05-27,3.81,shopping
335,2026-06-05,6.25,groceries
335,2026-07-09,4.81,shopping
335,2026-07-12,47.74,transport
335,2026-06-20,33.21,transfer
335,2026-06-30,26.91,transfer
335,2026-07-06,34.32,groceries
335,2026-06-21,24.69,shopping
335,2026-07-04,4.0,groceries
335,2026-08-07,15.07,transport
335,2026-08-03,49.15,eating_out
335,2026-07-26,11.56,transport
335,2026-08-10,6.69,shopping
335,2026-08-07,22.33,eating_out
335,2026-08-09,12.01,groceries
335,2026-08-30,10.72,bills
335,2026-08-21,35.36,transport
335,2026-08-23,21.38,shopping
335,2026-08-26,8.74,bills
335,2026-08-30,13.72,transfer
337,2026-08-25,10.38,eating_out
337,2026-08-23,96.08,groceries
337,2026-08-18,2.99,transfer
337,2026-08-20,47.7,transport
337,2026-08-17,13.07,shopping
339,2025-12-07,28.76,transfer
339,2025-12-07,30.92,shopping
339,2025-11-29,36.27,transport
339,2025-12-09,14.85,transport
339,2025-11-20,23.97,eating_out
339,2025-12-10,10.75,shopping
339,2025-11-19,14.4,shopping
339,2025-12-31,5.88,transfer
339,2025-12-13,4.24,transport
339,2025-12-16,3.33,groceries
339,2026-01-04,24.04,shopping
339,2026-02-04,14.71,groceries
339,2026-01-22,34.69,groceries
339,2026-01-23,45.56,groceries
339,2026-02-03,8.41,transfer
339,2026-02-10,52.25,groceries
346,2025-12-04,15.66,groceries
346,2025-12-19,10.46,groceries
346,2025-12-11,23.17,groceries
346,2025-12-25,30.16,shopping
346,2025-12-04,14.16,groceries
346,2025-12-09,7.85,bills
346,2025-12-24,24.3,groceries
360,2026-06-04,2.28,bills
360,2026-06-26,31.31,transport
360,2026-06-20,47.88,groceries
360,2026-06-07,15.66,transfer
360,2026-06-15,55.09,eating_out
360,2026-07-04,22.56,groceries
360,2026-07-22,22.42,transfer
360,2026-07-07,6.49,groceries
360,2026-07-08,15.56,transport
360,2026-07-26,23.23,eating_out
360,2026-07-22,10.23,transfer
360,2026-07-21,31.15,transport
360,2026-08-04,4.13,groceries
360,2026-08-15,66.6,groceries
360,2026-08-01,18.3,groceries
360,2026-08-17,15.44,shopping
360,2026-08-13,48.1,transport
361,2026-07-25,7.47,eating_out
361,2026-07-26,15.65,shopping
361,2026-07-08,36.18,shopping
361,2026-07-20,104.64,eating_out
361,2026-07-22,113.27,groceries
361,2026-07-21,20.54,transport
361,2026-07-20,26.5,eating_out
361,2026-07-21,10.53,transport
361,2026-07-27,7.08,eating_out
361,2026-07-22,39.34,eating_out
361,2026-07-24,36.6,groceries
361,2026-07-29,30.11,transport
361,2026-07-22,31.5,groceries
361,2026-07-28,16.81,groceries
361,2026-08-18,10.22,bills
361,2026-08-06,16.89,eating_out
361,2026-08-14,22.9,shopping
361,2026-08-19,27.76,groceries
361,2026-08-17,18.27,bills
361,2026-08-05,35.15,transfer
361,2026-08-14,24.98,groceries
361,2026-08-06,31.81,eating_out
361,2026-08-30,71.93,eating_out
361,2026-08-20,19.84,eating_out
361,2026-08-09,2.04,shopping
364,2026-07-30,9.19,eating_out
364,2026-07-26,5.63,eating_out
364,2026-08-11,6.49,eating_out
364,2026-08-08,35.67,shopping
364,2026-07-31,49.22,eating_out
364,2026-08-27,50.64,shopping
368,2025-12-30,19.26,eating_out
368,2025-12-28,8.85,bills
368,2026-01-03,28.97,groceries
368,2026-01-22,16.63,eating_out
368,2026-01-08,13.14,groceries
368,2026-01-12,15.28,transfer
368,2026-01-11,9.03,shopping
368,2026-01-17,7.13,shopping
368,2026-01-09,65.81,eating_out
368,2025-12-26,75.62,shopping
368,2025-12-24,28.64,transport
368,2026-01-29,43.7,groceries
368,2026-01-28,16.14,groceries
368,2026-01-30,26.54,transport
368,2026-01-29,61.63,eating_out
368,2026-01-25,32.04,transfer
368,2026-01-27,23.84,shopping
368,2026-01-24,24.98,groceries
368,2026-02-11,21.07,bills
368,2026-01-29,10.41,groceries
368,2026-02-02,8.99,shopping
368,2026-01-31,66.38,bills
368,2026-03-24,7.95,eating_out
368,2026-03-08,33.67,groceries
368,2026-02-25,27.66,groceries
368,2026-03-07,31.77,shopping
368,2026-03-08,67.45,transport
368,2026-03-19,20.66,shopping
368,2026-03-09,27.4,shopping
368,2026-03-06,28.95,transfer
368,2026-03-01,13.88,shopping
368,2026-03-17,13.84,shopping
368,2026-03-10,14.08,bills
368,2026-04-17,26.04,groceries
368,2026-03-25,9.19,transport
368,2026-04-17,45.53,groceries
368,2026-04-01,15.47,shopping
368,2026-03-27,10.59,transfer
368,2026-04-17,47.78,transport
369,2025-10-05,128.85,shopping
369,2025-09-25,63.64,groceries
369,2025-09-26,99.21,shopping
369,2025-10-09,22.21,transport
369,2025-11-02,49.1,transport
369,2025-10-14,31.38,groceries
369,2025-10-16,39.15,eating_out
369,2025-10-22,20.16,transport
369,2025-11-23,32.83,eating_out
369,2025-11-18,55.66,transport
369,2025-11-18,26.89,eating_out
369,2025-12-19,33.82,eating_out
369,2025-12-23,2.22,eating_out
369,2025-12-24,59.23,eating_out
369,2026-01-25,94.74,shopping
369,2026-01-15,38.68,groceries
369,2026-01-25,12.2,eating_out
369,2026-01-25,12.78,transport
369,2026-01-21,4.34,groceries
369,2026-01-10,7.1,groceries
369,2026-02-17,14.07,transfer
369,2026-03-09,33.94,groceries
369,2026-03-06,11.16,eating_out
369,2026-02-20,38.77,bills
369,2026-02-14,16.43,groceries
369,2026-03-22,43.83,bills
369,2026-03-14,10.36,groceries
369,2026-04-06,13.47,bills
369,2026-04-18,5.01,bills
369,2026-04-12,9.23,transport
369,2026-05-07,21.01,transport
369,2026-04-12,68.13,transport
369,2026-04-22,26.81,eating_out
369,2026-05-05,43.2,eating_out
369,2026-04-24,16.39,eating_out
369,2026-05-28,29.77,bills
369,2026-06-04,20.62,transfer
369,2026-05-29,2.24,shopping
369,2026-05-12,44.0,shopping
369,2026-06-16,22.76,transfer
369,2026-07-08,7.54,shopping
369,2026-06-23,28.04,groceries
369,2026-06-29,17.17,groceries
369,2026-07-10,20.27,eating_out
369,2026-07-21,8.55,transfer
369,2026-07-14,46.88,eating_out
369,2026-07-10,20.83,transport
369,2026-07-30,31.81,groceries
369,2026-07-25,20.4,eating_out
369,2026-07-25,25.25,bills
369,2026-07-09,5.92,transfer
369,2026-07-30,13.91,groceries
369,2026-08-18,51.97,shopping
369,2026-08-14,16.56,groceries
369,2026-08-24,33.34,shopping
369,2026-08-31,3.32,eating_out
369,2026-08-12,48.45,groceries
369,2026-08-24,6.32,shopping
369,2026-08-18,30.32,groceries
369,2026-08-23,53.78,groceries
369,2026-08-23,21.66,shopping
369,2026-08-16,11.68,eating_out
377,2026-05-31,68.71,groceries
377,2026-06-21,9.58,groceries
377,2026-06-23,35.08,groceries
377,2026-07-10,16.07,transfer
377,2026-07-04,30.42,shopping
377,2026-07-25,8.79,eating_out
377,2026-07-07,16.25,transport
377,2026-07-18,7.9,transport
377,2026-08-21,27.95,transport
377,2026-07-28,19.09,transport
377,2026-08-03,53.95,shopping
377,2026-08-12,26.71,shopping
377,2026-08-04,12.59,eating_out
377,2026-08-25,37.83,eating_out
377,2026-07-29,45.19,transport
377,2026-07-27,11.79,eating_out
377,2026-08-31,12.38,shopping
377,2026-08-31,30.71,groceries
377,2026-08-29,27.87,groceries
381,2025-09-29,35.55,transport
381,2025-09-29,43.82,eating_out
381,2025-09-20,50.45,transport
381,2025-09-22,5.71,transfer
381,2025-10-08,14.5,shopping
381,2025-10-26,15.95,eating_out
381,2025-11-30,35.54,groceries
381,2025-11-15,34.17,bills
381,2025-11-05,23.56,eating_out
381,2025-11-06,22.02,shopping
381,2025-11-02,8.0,bills
381,2025-12-12,46.71,transport
381,2025-12-20,12.2,eating_out
381,2025-12-26,35.18,bills
381,2025-12-04,39.2,bills
381,2025-12-15,8.15,eating_out
381,2025-12-21,29.77,groceries
381,2025-12-07,10.75,transport
381,2026-01-09,24.67,eating_out
381,2026-01-28,44.83,shopping
381,2026-01-26,36.7,eating_out
381,2026-01-10,11.28,eating_out
381,2026-01-18,45.35,groceries
381,2026-02-16,8.79,shopping
381,2026-03-03,26.78,shopping
381,2026-02-21,4.34,eating_out
381,2026-02-17,34.97,eating_out
381,2026-02-10,68.47,eating_out
381,2026-02-02,12.32,groceries
381,2026-03-01,37.73,transfer
381,2026-02-28,4.94,groceries
381,2026-02-15,8.01,eating_out
381,2026-03-24,12.69,groceries
381,2026-03-10,9.62,transfer
381,2026-03-23,11.02,groceries
381,2026-03-13,59.96,transfer
381,2026-03-30,19.15,transport
381,2026-03-29,11.15,shopping
381,2026-03-15,13.66,transfer
381,2026-03-14,29.16,transport
381,2026-03-14,22.87,shopping
381,2026-03-08,4.9,groceries
381,2026-03-24,9.14,transport
381,2026-04-06,42.5,bills
381,2026-04-04,56.3,shopping
381,2026-04-02,6.54,eating_out
381,2026-04-11,39.16,bills
381,2026-04-03,29.26,groceries
381,2026-04-24,4.62,groceries
381,2026-04-13,41.55,transport
381,2026-04-15,22.58,groceries
381,2026-04-11,21.09,shopping
381,2026-05-01,22.32,transfer
381,2026-04-11,33.52,shopping
381,2026-05-05,57.0,shopping
381,2026-05-13,37.57,transfer
381,2026-05-19,14.16,groceries
381,2026-05-22,9.48,eating_out
381,2026-05-07,10.71,eating_out
381,2026-05-26,15.24,groceries
381,2026-05-04,27.39,transport
381,2026-06-21,22.61,shopping
381,2026-06-09,6.52,groceries
381,2026-06-16,13.69,shopping
381,2026-06-28,10.06,transport
381,2026-06-15,27.03,transfer
381,2026-06-20,77.02,groceries
381,2026-06-09,7.44,transport
381,2026-07-16,29.72,eating_out
381,2026-07-26,99.92,transport
381,2026-07-04,33.74,groceries
381,2026-07-19,25.0,groceries
381,2026-07-08,11.4,transport
381,2026-07-15,5.45,transfer
381,2026-07-14,5.06,groceries
381,2026-07-31,27.78,groceries
381,2026-07-29,5.11,groceries
381,2026-08-02,28.52,groceries
381,2026-08-02,16.01,bills
381,2026-08-19,52.22,groceries
381,2026-08-10,16.04,groceries
381,2026-08-08,17.07,shopping
387,2025-10-03,24.08,transfer
387,2025-10-19,5.36,groceries
387,2025-10-16,47.07,transport
387,2025-10-30,26.38,transfer
387,2025-10-26,13.25,eating_out
387,2025-11-20,11.33,eating_out
387,2025-11-07,37.15,shopping
387,2025-11-28,29.28,groceries
387,2025-11-25,6.26,eating_out
387,2025-12-06,37.05,bills
387,2025-12-15,22.46,eating_out
387,2025-12-22,9.38,groceries
387,2026-01-10,10.96,transport
387,2026-01-22,30.8,shopping
387,2026-01-10,8.62,eating_out
387,2026-01-14,4.62,bills
387,2026-01-01,53.36,groceries
387,2025-12-27,25.2,transport
387,2026-01-04,16.3,transfer
391,2026-06-23,24.29,shopping
391,2026-06-24,9.26,bills
391,2026-06-27,46.64,shopping
391,2026-06-16,13.42,groceries
391,2026-06-25,18.1,eating_out
391,2026-06-10,39.32,groceries
391,2026-06-25,24.37,groceries
391,2026-06-16,11.67,groceries
391,2026-06-04,19.29,shopping
391,2026-07-01,20.64,groceries
391,2026-07-04,20.77,shopping
391,2026-07-27,28.58,eating_out
391,2026-06-30,5.18,bills
391,2026-07-22,26.08,shopping
391,2026-07-25,4.64,shopping
391,2026-07-24,12.27,shopping
391,2026-08-19,46.59,shopping
391,2026-08-02,4.52,transport
391,2026-08-13,10.12,groceries
391,2026-08-17,22.16,shopping
391,2026-08-04,56.96,transfer
391,2026-08-21,15.73,shopping
391,2026-08-15,23.87,transfer
391,2026-08-23,38.14,shopping
391,2026-08-10,37.71,transport
391,2026-08-15,49.87,shopping
391,2026-08-03,23.63,groceries
391,2026-08-24,8.51,transfer
391,2026-08-04,9.51,eating_out
391,2026-08-30,11.51,bills
393,2026-01-17,27.4,shopping
393,2026-02-03,31.05,shopping
393,2026-01-15,66.03,eating_out
393,2026-01-23,16.34,transfer
395,2026-05-25,62.57,groceries
395,2026-05-31,26.77,shopping
395,2026-07-15,13.54,groceries
395,2026-07-12,18.89,eating_out
395,2026-06-29,38.82,bills
395,2026-07-13,7.02,shopping
395,2026-07-05,27.63,transport
395,2026-07-09,5.33,bills
395,2026-07-15,17.69,groceries
397,2025-09-19,54.2,bills
397,2025-09-29,16.87,shopping
397,2025-09-22,9.16,groceries
397,2025-09-26,10.08,groceries
397,2025-10-09,14.12,groceries
397,2025-10-01,28.93,shopping
397,2025-09-18,15.48,groceries
397,2025-09-17,45.52,eating_out
397,2025-10-07,9.45,eating_out
397,2025-09-21,28.96,groceries
397,2025-09-24,59.1,shopping
397,2025-10-15,27.26,eating_out
397,2025-09-28,15.84,transport
397,2025-10-24,26.02,bills
397,2025-11-01,21.14,groceries
397,2025-11-09,36.24,shopping
397,2025-11-02,14.15,groceries
397,2025-11-13,11.37,transport
397,2025-10-21,119.35,groceries
397,2025-10-30,11.37,eating_out
397,2025-10-25,16.48,groceries
397,2025-11-03,5.95,shopping
397,2025-11-06,16.76,transport
397,2025-11-08,74.75,groceries
397,2025-12-07,24.58,groceries
397,2025-11-23,17.07,groceries
397,2025-12-06,41.69,groceries
397,2025-12-13,11.81,bills
397,2025-12-08,43.94,groceries
397,2026-01-12,17.75,transport
397,2025-12-20,14.79,groceries
397,2026-01-04,22.28,shopping
397,2026-01-03,15.93,bills
397,2025-12-21,53.04,shopping
397,2026-01-01,18.56,groceries
397,2025-12-26,44.01,eating_out
397,2025-12-31,2.56,shopping
397,2026-01-19,39.78,transport
397,2026-01-24,28.32,bills
397,2026-01-21,2.62,transport
397,2026-01-26,12.74,groceries
397,2026-02-10,4.26,shopping
397,2026-02-28,11.19,groceries
397,2026-03-10,34.6,bills
397,2026-03-02,14.15,groceries
397,2026-03-06,17.06,transfer
397,2026-02-20,31.92,transport
397,2026-02-18,9.13,transfer
397,2026-02-23,39.45,groceries
397,2026-04-09,18.99,groceries
397,2026-04-12,32.36,groceries
397,2026-03-20,36.37,transport
397,2026-04-04,20.89,shopping
397,2026-03-18,20.85,groceries
397,2026-03-21,9.99,transport
397,2026-03-31,57.4,groceries
397,2026-04-09,9.18,groceries
397,2026-05-06,12.57,bills
397,2026-05-13,26.7,bills
397,2026-05-06,7.45,eating_out
397,2026-04-25,34.14,transfer
397,2026-05-08,45.15,groceries
397,2026-05-04,2.95,transport
397,2026-04-19,23.57,transport
397,2026-04-19,5.61,transfer
397,2026-04-19,18.21,eating_out
397,2026-05-10,30.0,transfer
397,2026-05-10,11.66,transport
397,2026-06-09,66.12,groceries
397,2026-06-13,99.83,eating_out
397,2026-05-30,15.18,shopping
397,2026-06-07,59.07,bills
397,2026-06-06,38.67,groceries
397,2026-06-15,15.55,shopping
397,2026-06-07,120.28,transfer
397,2026-07-14,6.52,eating_out
397,2026-06-26,6.12,shopping
397,2026-06-25,14.38,eating_out
397,2026-07-02,51.29,transfer
397,2026-06-17,121.67,groceries
397,2026-06-30,26.96,transport
397,2026-06-22,23.08,eating_out
397,2026-07-09,38.1,groceries
397,2026-06-19,12.01,groceries
397,2026-08-03,24.92,eating_out
397,2026-07-27,64.46,eating_out
397,2026-08-13,5.6,eating_out
397,2026-07-25,8.43,transport
397,2026-07-28,27.82,groceries
397,2026-07-17,20.65,bills
397,2026-08-08,110.05,bills
397,2026-08-31,12.28,transport
397,2026-08-21,14.94,transport
397,2026-08-21,5.62,transfer
397,2026-08-21,14.56,groceries
397,2026-08-21,59.01,bills
399,2025-12-13,43.36,eating_out
399,2026-01-07,162.2,shopping
399,2025-12-21,27.17,shopping
399,2025-12-27,4.69,transport
399,2026-01-02,3.23,eating_out
399,2026-01-01,15.1,eating_out
399,2025-12-15,77.34,eating_out
399,2025-12-27,14.81,transfer
399,2026-01-03,29.71,groceries
399,2026-02-05,4.58,bills
399,2026-02-05,15.71,groceries
399,2026-01-18,35.51,eating_out
399,2026-02-09,25.74,eating_out
399,2026-01-13,39.05,shopping
399,2026-01-31,39.0,eating_out
399,2026-01-27,16.48,transport
399,2026-01-30,18.41,transport
399,2026-01-27,61.73,shopping
399,2026-01-30,3.99,eating_out
399,2026-03-13,44.09,eating_out
399,2026-03-11,28.21,groceries
399,2026-02-27,8.88,groceries
399,2026-02-21,20.37,transport
399,2026-02-18,20.2,eating_out
399,2026-04-05,13.92,transport
399,2026-03-15,69.8,eating_out
399,2026-03-16,12.78,shopping
399,2026-03-20,10.08,groceries
399,2026-03-21,3.98,eating_out
399,2026-04-07,28.35,groceries
399,2026-03-13,50.98,transport
399,2026-03-25,62.67,transport
399,2026-04-23,24.44,transport
399,2026-05-02,15.0,transport
399,2026-04-26,10.41,groceries
399,2026-05-07,141.69,shopping
399,2026-04-13,9.18,groceries
399,2026-04-27,9.88,groceries
399,2026-04-26,20.51,transfer
399,2026-04-25,9.02,eating_out
399,2026-04-21,49.89,transfer
399,2026-06-02,21.98,shopping
399,2026-05-27,39.36,eating_out
399,2026-05-23,15.43,transfer
399,2026-06-08,8.68,groceries
399,2026-05-18,12.98,bills
399,2026-06-12,29.05,eating_out
399,2026-06-28,4.52,eating_out
399,2026-06-22,31.05,shopping
399,2026-06-21,127.25,transfer
399,2026-07-02,30.78,transport
399,2026-07-07,112.71,shopping
399,2026-06-23,22.3,transfer
399,2026-08-05,27.96,groceries
399,2026-07-17,16.95,groceries
399,2026-08-05,12.79,groceries
399,2026-08-02,20.18,shopping
399,2026-08-10,12.97,groceries
399,2026-08-17,6.62,eating_out
399,2026-08-20,12.62,transfer
399,2026-08-21,29.06,bills
399,2026-08-29,30.34,eating_out
399,2026-08-16,5.55,groceries
399,2026-08-27,29.13,groceries
400,2026-01-03,55.63,transport
400,2025-12-24,5.28,transport
400,2026-01-13,4.68,shopping
400,2026-01-27,3.73,groceries
400,2026-02-14,6.29,transport
400,2026-03-07,11.25,groceries
400,2026-03-18,69.01,shopping
400,2026-03-22,164.09,groceries
400,2026-03-03,47.44,groceries
400,2026-03-21,12.5,transport
400,2026-03-17,16.8,transport
400,2026-03-19,52.05,groceries
411,2025-11-25,9.37,eating_out
411,2025-11-11,13.48,transport
411,2025-11-12,31.62,transport
411,2025-12-01,36.66,transport
411,2025-11-05,9.58,transport
413,2025-12-15,58.08,transport
413,2026-01-09,16.69,eating_out
413,2025-12-18,59.55,groceries
413,2025-12-30,15.14,transfer
413,2025-12-22,31.14,groceries
413,2025-12-17,11.08,shopping
413,2025-12-15,34.02,transfer
413,2026-01-05,27.09,eating_out
413,2025-12-15,11.02,transport
413,2025-12-18,7.99,groceries
413,2025-12-30,16.79,bills
413,2025-12-28,47.71,bills
413,2025-12-26,44.89,groceries
413,2026-01-17,12.31,groceries
413,2026-01-19,9.21,eating_out
413,2026-01-18,34.17,transport
413,2026-01-19,15.69,transfer
413,2026-01-16,35.34,transport
413,2026-01-22,12.37,bills
415,2025-09-08,26.31,bills
415,2025-09-26,3.88,transport
415,2025-09-11,17.15,transfer
415,2025-09-19,12.15,transfer
415,2025-10-05,67.64,groceries
415,2025-09-24,14.64,eating_out
415,2025-11-01,62.9,bills
415,2025-10-16,46.07,eating_out
415,2025-10-13,58.48,groceries
415,2025-10-30,18.14,bills
415,2025-11-04,11.97,shopping
415,2025-10-18,151.65,groceries
415,2025-11-11,52.36,transport
415,2025-11-08,8.28,groceries
415,2025-11-10,8.53,transport
415,2025-11-07,23.64,eating_out
415,2025-11-08,34.8,transfer
415,2025-11-13,54.27,transport
415,2025-11-24,22.49,transport
415,2025-12-01,26.96,eating_out
415,2025-11-07,27.82,transfer
415,2025-11-14,14.46,transport
415,2025-12-20,31.65,transfer
415,2025-12-24,36.16,groceries
415,2025-12-30,14.82,groceries
415,2025-12-12,13.58,groceries
415,2025-12-11,25.06,groceries
415,2025-12-27,5.23,transport
415,2025-12-21,13.5,eating_out
415,2025-12-30,9.87,transport
415,2025-12-30,4.96,shopping
415,2026-01-02,42.81,bills
415,2025-12-11,11.81,bills
415,2026-01-01,6.01,shopping
415,2026-01-17,51.61,transfer
415,2026-01-29,52.62,eating_out
415,2026-02-05,29.14,transfer
415,2026-01-12,54.3,eating_out
415,2026-02-04,12.55,eating_out
415,2026-01-20,29.83,transport
415,2026-01-17,31.38,groceries
415,2026-03-02,11.85,eating_out
415,2026-02-13,15.84,eating_out
415,2026-02-21,72.21,transfer
415,2026-02-22,33.37,groceries
415,2026-02-10,7.87,transfer
415,2026-03-01,13.41,eating_out
415,2026-02-23,13.12,groceries
415,2026-04-05,14.9,eating_out
415,2026-03-26,25.35,groceries
415,2026-03-16,46.55,groceries
415,2026-03-31,26.79,transport
415,2026-04-02,23.34,transport
415,2026-03-30,7.37,shopping
415,2026-03-29,22.75,transfer
415,2026-03-28,9.15,eating_out
415,2026-03-10,15.45,bills
415,2026-04-12,16.72,transport
415,2026-04-16,27.65,bills
415,2026-04-19,11.54,shopping
415,2026-04-12,23.69,transport
415,2026-04-11,4.66,transport
415,2026-04-26,46.9,transport
415,2026-05-15,51.45,eating_out
415,2026-05-14,27.31,eating_out
415,2026-06-03,23.86,groceries
415,2026-05-31,19.75,transport
415,2026-06-02,20.91,groceries
415,2026-06-05,45.26,shopping
415,2026-06-01,5.25,groceries
